ID,Name,Sex,Age,Height,Weight,Team,country,Games,Year,Season,City,Sport,Event,Medal
71026,Odd Roar Lofterd,M,21.0,195.0,100.0,Norway,NOR,1968 Summer,1968,Summer,Mexico City,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,
71026,Odd Roar Lofterd,M,25.0,195.0,100.0,Norway,NOR,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed Two Person Keelboat,
71028,Herbrand Pedersen Lofthus,M,22.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",
71511,Frithjof Hunter Lorentzen,M,27.0,,,Norway,NOR,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's Foil, Individual",
71511,Frithjof Hunter Lorentzen,M,27.0,,,Norway,NOR,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's epee, Individual",
71511,Frithjof Hunter Lorentzen,M,27.0,,,Norway,NOR,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's epee, Team",
71511,Frithjof Hunter Lorentzen,M,31.0,,,Norway,NOR,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Foil, Individual",
71511,Frithjof Hunter Lorentzen,M,31.0,,,Norway,NOR,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Foil, Team",
71511,Frithjof Hunter Lorentzen,M,31.0,,,Norway,NOR,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's epee, Individual",
71511,Frithjof Hunter Lorentzen,M,31.0,,,Norway,NOR,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's epee, Team",
71512,Hvard Holmefjord Lorentzen,M,21.0,187.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Men's 500 metres,
71512,Hvard Holmefjord Lorentzen,M,21.0,187.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Men's 1,000 metres",
71512,Hvard Holmefjord Lorentzen,M,21.0,187.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Men's 1,500 metres",
71512,Hvard Holmefjord Lorentzen,M,21.0,187.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),
71515,Reidar Lorentzen,M,27.0,180.0,85.0,Norway,NOR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Javelin Throw,
71554,Snorre Lorgen,M,22.0,181.0,82.0,Norway,NOR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Pairs,
71555,Sverke Lorgen,M,19.0,189.0,94.0,Norway,NOR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Pairs,
71865,Frode Lberg,M,25.0,181.0,76.0,Norway,NOR,1988 Winter,1988,Winter,Calgary,Biathlon,Biathlon Men's 10 kilometres Sprint,
71865,Frode Lberg,M,25.0,181.0,76.0,Norway,NOR,1988 Winter,1988,Winter,Calgary,Biathlon,Biathlon Men's 20 kilometres,
71865,Frode Lberg,M,25.0,181.0,76.0,Norway,NOR,1988 Winter,1988,Winter,Calgary,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,
71865,Frode Lberg,M,29.0,181.0,76.0,Norway,NOR,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Men's 20 kilometres,
71865,Frode Lberg,M,29.0,181.0,76.0,Norway,NOR,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,
71866,Astrid Ldemel,F,20.0,,,Norway,NOR,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Downhill,
71866,Astrid Ldemel,F,20.0,,,Norway,NOR,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Super G,
71866,Astrid Ldemel,F,20.0,,,Norway,NOR,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
71866,Astrid Ldemel,F,20.0,,,Norway,NOR,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Combined,
71867,Heidi Lke,F,29.0,173.0,68.0,Norway,NOR,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,Gold
71867,Heidi Lke,F,33.0,173.0,68.0,Norway,NOR,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Bronze
71868,Hkon Roar Lken,M,27.0,169.0,63.0,Norway,NOR,1972 Summer,1972,Summer,Munich,Diving,Diving Men's Springboard,
71869,Sverre Bertrand Lken,M,24.0,190.0,85.0,Norway,NOR,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxless Pairs,Bronze
71870,Per Erik Lkken,M,28.0,182.0,77.0,Norway,NOR,1984 Summer,1984,Summer,Los Angeles,Shooting,"Shooting Men's Air Rifle, 10 metres",
71871,Torbjrn Lkken,M,24.0,175.0,66.0,Norway,NOR,1988 Winter,1988,Winter,Calgary,Nordic Combined,Nordic Combined Men's Team,
71871,Torbjrn Lkken,M,24.0,175.0,66.0,Norway,NOR,1988 Winter,1988,Winter,Calgary,Nordic Combined,Nordic Combined Men's Individual,
71873,ivind Lsmoen,M,22.0,185.0,86.0,Norway,NOR,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,
71873,ivind Lsmoen,M,26.0,185.0,86.0,Norway,NOR,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,
71874,Mona With Lseth,F,18.0,172.0,62.0,Norway,NOR,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Women's Super G,
71874,Mona With Lseth,F,18.0,172.0,62.0,Norway,NOR,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
71874,Mona With Lseth,F,18.0,172.0,62.0,Norway,NOR,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Women's Slalom,
71874,Mona With Lseth,F,18.0,172.0,62.0,Norway,NOR,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Women's Combined,
71874,Mona With Lseth,F,22.0,172.0,62.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
71874,Mona With Lseth,F,22.0,172.0,62.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Slalom,
71875,Nina With Lseth,F,24.0,172.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
71875,Nina With Lseth,F,24.0,172.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Slalom,
71876,rjan Lvdal,M,21.0,178.0,81.0,Norway,NOR,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,
71876,rjan Lvdal,M,25.0,178.0,81.0,Norway,NOR,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,
71876,rjan Lvdal,M,29.0,178.0,81.0,Norway,NOR,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,
71878,Helge Andreas Lvland,M,29.0,188.0,84.0,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Pentathlon,
71878,Helge Andreas Lvland,M,29.0,188.0,84.0,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Decathlon,Gold
71879,Ingeborg Lvnes,F,23.0,165.0,52.0,Norway,NOR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 3,000 metres Steeplechase",
71880,Ansgar Lvold,M,23.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Wrestling,"Wrestling Men's Middleweight B, Greco-Roman",
71881,Kristin Tsse Lvseth,F,24.0,173.0,74.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Curling,Curling Women's Curling,
72244,Bernhard Georg Lund,M,39.0,183.0,,Noreg,NOR,1928 Summer,1928,Summer,Amsterdam,Sailing,Sailing Mixed 8 metres,
72253,Kjell Georg Lund,M,28.0,188.0,75.0,Norway,NOR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 50 kilometres Walk,
72255,Lars Erik Lund,M,35.0,188.0,95.0,Norway,NOR,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,
72256,Marita Skammelsrud Lund,F,19.0,173.0,64.0,Norway,NOR,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,
72258,Rolf Odvar Lund,M,42.0,184.0,87.0,Norway,NOR,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed Three Person Keelboat,
72262,Tor Lund,M,24.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Gold
72272,Fred Brre Lundberg,M,22.0,181.0,68.0,Norway,NOR,1992 Winter,1992,Winter,Albertville,Nordic Combined,Nordic Combined Men's Team,Silver
72272,Fred Brre Lundberg,M,22.0,181.0,68.0,Norway,NOR,1992 Winter,1992,Winter,Albertville,Nordic Combined,Nordic Combined Men's Individual,
72272,Fred Brre Lundberg,M,24.0,181.0,68.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Nordic Combined,Nordic Combined Men's Team,Silver
72272,Fred Brre Lundberg,M,24.0,181.0,68.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Nordic Combined,Nordic Combined Men's Individual,Gold
72272,Fred Brre Lundberg,M,28.0,181.0,68.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Nordic Combined,Nordic Combined Men's Team,Gold
72272,Fred Brre Lundberg,M,28.0,181.0,68.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Nordic Combined,Nordic Combined Men's Individual,
72277,Odd Harald Lundberg,M,30.0,,76.0,Norway,NOR,1948 Winter,1948,Winter,Sankt Moritz,Speed Skating,"Speed Skating Men's 1,500 metres",Bronze
72277,Odd Harald Lundberg,M,30.0,,76.0,Norway,NOR,1948 Winter,1948,Winter,Sankt Moritz,Speed Skating,"Speed Skating Men's 5,000 metres",Silver
72277,Odd Harald Lundberg,M,30.0,,76.0,Norway,NOR,1948 Winter,1948,Winter,Sankt Moritz,Speed Skating,"Speed Skating Men's 10,000 metres",
72282,Maren Olstad Lundby,F,19.0,173.0,,Norway,NOR,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Women's Normal Hill, Individual",
72284,Thor-Erik Lundby,M,26.0,,,Norway,NOR,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,
72285,Eugen Peder Pedersen Lunde,M,36.0,,,Elisabeth V,NOR,1924 Summer,1924,Summer,Paris,Sailing,Sailing Mixed 6 metres,Gold
72286,Jeanette Lunde (-Lunder),F,21.0,170.0,67.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Downhill,
72286,Jeanette Lunde (-Lunder),F,21.0,170.0,67.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Super G,
72286,Jeanette Lunde (-Lunder),F,21.0,170.0,67.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Combined,
72286,Jeanette Lunde (-Lunder),F,28.0,170.0,67.0,Norway,NOR,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Women's Two Person Dinghy,
72287,Johnny Anker Lunde,M,24.0,,,Norway,NOR,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Men's Downhill,
72287,Johnny Anker Lunde,M,28.0,,,Norway,NOR,1952 Winter,1952,Winter,Oslo,Alpine Skiing,Alpine Skiing Men's Downhill,
72288,Nordal Lunde,M,44.0,,,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Shooting,Shooting Men's Trap,
72288,Nordal Lunde,M,44.0,,,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Trap, Team",
72289,Karen Vibeke Lunde (Arneberg-),F,31.0,,,Encore,NOR,1952 Summer,1952,Summer,Helsinki,Sailing,Sailing Mixed 5.5 metres,Silver
72290,"Peder Lunde, Jr.",M,18.0,176.0,80.0,Sirene,NOR,1960 Summer,1960,Summer,Roma,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Gold
72290,"Peder Lunde, Jr.",M,26.0,176.0,80.0,Norway,NOR,1968 Summer,1968,Summer,Mexico City,Sailing,Sailing Mixed Two Person Keelboat,Silver
72290,"Peder Lunde, Jr.",M,30.0,176.0,80.0,Norway,NOR,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed Two Person Keelboat,
72290,"Peder Lunde, Jr.",M,34.0,176.0,80.0,Norway,NOR,1976 Summer,1976,Summer,Montreal,Sailing,Sailing Mixed Three Person Keelboat,
72291,"Peder Eugen Lunde, Sr.",M,34.0,,,Encore,NOR,1952 Summer,1952,Summer,Helsinki,Sailing,Sailing Mixed 5.5 metres,Silver
72291,"Peder Eugen Lunde, Sr.",M,38.0,,,Viking,NOR,1956 Summer,1956,Summer,Melbourne,Sailing,Sailing Mixed 5.5 metres,
72292,Kristine Lunde-Borgersen,F,28.0,181.0,67.0,Norway,NOR,2008 Summer,2008,Summer,Beijing,Handball,Handball Women's Handball,Gold
72292,Kristine Lunde-Borgersen,F,32.0,181.0,67.0,Norway,NOR,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,Gold
72292,Kristine Lunde-Borgersen,F,36.0,181.0,67.0,Norway,NOR,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Bronze
72298,Magnar Lundemo,M,21.0,170.0,57.0,Norway,NOR,1960 Winter,1960,Winter,Squaw Valley,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,
72298,Magnar Lundemo,M,25.0,170.0,57.0,Norway,NOR,1964 Winter,1964,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,
72298,Magnar Lundemo,M,25.0,170.0,57.0,Norway,NOR,1964 Winter,1964,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,
72299,Kjell Ivar Lundemoen,M,19.0,182.0,73.0,Norway,NOR,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
72303,Hkon Meinich Lundenes,M,26.0,,,Norway,NOR,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,
72305,Anders Lundgren,M,25.0,,,Elisabeth V,NOR,1924 Summer,1924,Summer,Paris,Sailing,Sailing Mixed 6 metres,Gold
72382,Halvor Skramstad Lunn,M,21.0,180.0,80.0,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Snowboarding,Snowboarding Men's Halfpipe,
72382,Halvor Skramstad Lunn,M,25.0,180.0,80.0,Norway,NOR,2006 Winter,2006,Winter,Torino,Snowboarding,Snowboarding Men's Halfpipe,
72578,Egil Normann Ly,M,25.0,186.0,85.0,Monica,NOR,1964 Summer,1964,Summer,Tokyo,Sailing,Sailing Mixed Three Person Keelboat,
72683,Andr Lysensten,M,21.0,194.0,112.0,Norway,NOR,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,
72686,Fredrik Lystad-Jacobsen,M,23.0,180.0,86.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,
72777,Erling Maartmann,M,24.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Football,Football Men's Football,
72778,Harald Rolf Maartmann,M,26.0,,,Norway,NOR,1952 Winter,1952,Winter,Oslo,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
72779,Rolf Maartmann,M,24.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Football,Football Men's Football,
72788,Bjrn Maaseide,M,28.0,196.0,95.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,
72788,Bjrn Maaseide,M,32.0,196.0,95.0,Norway-2,NOR,2000 Summer,2000,Summer,Sydney,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,
72788,Bjrn Maaseide,M,36.0,196.0,95.0,Norway-1,NOR,2004 Summer,2004,Summer,Athina,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,
72789,Kathrine Maaseide (-Dahl-Andersen),F,27.0,183.0,73.0,Norway-2,NOR,2004 Summer,2004,Summer,Athina,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,
72789,Kathrine Maaseide (-Dahl-Andersen),F,31.0,183.0,73.0,Norway-2,NOR,2008 Summer,2008,Summer,Beijing,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,
73227,Ernst Harry Madland,M,25.0,,,Norway,NOR,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Individual All-Around,
73227,Ernst Harry Madland,M,25.0,,,Norway,NOR,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Team All-Around,
73227,Ernst Harry Madland,M,25.0,,,Norway,NOR,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Floor Exercise,
73227,Ernst Harry Madland,M,25.0,,,Norway,NOR,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Horse Vault,
73227,Ernst Harry Madland,M,25.0,,,Norway,NOR,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Parallel Bars,
73227,Ernst Harry Madland,M,25.0,,,Norway,NOR,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Horizontal Bar,
73227,Ernst Harry Madland,M,25.0,,,Norway,NOR,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Rings,
73227,Ernst Harry Madland,M,25.0,,,Norway,NOR,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Pommelled Horse,
73273,Sofus Trygve Madsen,M,42.0,,,Norway,NOR,1924 Summer,1924,Summer,Paris,Art Competitions,Art Competitions Mixed Sculpturing,
73273,Sofus Trygve Madsen,M,42.0,,,Norway,NOR,1924 Summer,1924,Summer,Paris,Art Competitions,Art Competitions Mixed Sculpturing,
73278,rjan Odd Madsen,M,22.0,189.0,78.0,Norway,NOR,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 100 metres Freestyle,
73278,rjan Odd Madsen,M,22.0,189.0,78.0,Norway,NOR,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 200 metres Freestyle,
73278,rjan Odd Madsen,M,22.0,189.0,78.0,Norway,NOR,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 400 metres Freestyle,
73456,Trond Vegar Magnussen,M,21.0,175.0,85.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,
73457,Ulf Magnussen,M,25.0,194.0,96.0,Norway,NOR,1972 Summer,1972,Summer,Munich,Handball,Handball Men's Handball,
73639,Fred Anton Maier,M,25.0,192.0,87.0,Norway,NOR,1964 Winter,1964,Winter,Innsbruck,Speed Skating,"Speed Skating Men's 5,000 metres",Bronze
73639,Fred Anton Maier,M,25.0,192.0,87.0,Norway,NOR,1964 Winter,1964,Winter,Innsbruck,Speed Skating,"Speed Skating Men's 10,000 metres",Silver
73639,Fred Anton Maier,M,29.0,192.0,87.0,Norway,NOR,1968 Winter,1968,Winter,Grenoble,Speed Skating,"Speed Skating Men's 5,000 metres",Gold
73639,Fred Anton Maier,M,29.0,192.0,87.0,Norway,NOR,1968 Winter,1968,Winter,Grenoble,Speed Skating,"Speed Skating Men's 10,000 metres",Silver
74438,Einar Mangset,M,26.0,,,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 400 metres,
74882,Ida Marcussen,F,20.0,173.0,67.0,Norway,NOR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Heptathlon,
74882,Ida Marcussen,F,24.0,173.0,67.0,Norway,NOR,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Heptathlon,
74893,Jon Olsson Mrdalen,M,28.0,,,Norway,NOR,1924 Winter,1924,Winter,Chamonix,Cross Country Skiing,Cross Country Skiing Men's 18 kilometres,
74893,Jon Olsson Mrdalen,M,28.0,,,Norway,NOR,1924 Winter,1924,Winter,Chamonix,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
74894,Kjetil Jonsen Mrdalen,M,31.0,,,Norway,NOR,1956 Winter,1956,Winter,Cortina d'Ampezzo,Nordic Combined,Nordic Combined Men's Individual,
75155,Ingeborg Helen Marken,F,23.0,168.0,70.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Downhill,
75155,Ingeborg Helen Marken,F,23.0,168.0,70.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Super G,
75155,Ingeborg Helen Marken,F,23.0,168.0,70.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
75155,Ingeborg Helen Marken,F,23.0,168.0,70.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Combined,
75155,Ingeborg Helen Marken,F,27.0,168.0,70.0,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Downhill,
75155,Ingeborg Helen Marken,F,27.0,168.0,70.0,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Super G,
75218,Didrik Marksten,M,20.0,,,Norway,NOR,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
75218,Didrik Marksten,M,20.0,,,Norway,NOR,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Slalom,
75491,Jim Marthinsen,M,23.0,189.0,89.0,Norway,NOR,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,
75491,Jim Marthinsen,M,27.0,189.0,89.0,Norway,NOR,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,
75491,Jim Marthinsen,M,35.0,189.0,89.0,Norway,NOR,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,
75491,Jim Marthinsen,M,37.0,189.0,89.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,
75865,Johan Reidar Martiniuson,M,26.0,,,Sildra-1,NOR,1920 Summer,1920,Summer,Antwerpen,Sailing,Sailing Mixed 8 metres,Gold
75866,Trond Grnning Martiniussen,M,27.0,162.0,52.0,Norway,NOR,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",
75911,Alf Werner Martinsen,M,24.0,,,Norway,NOR,1936 Summer,1936,Summer,Berlin,Football,Football Men's Football,Bronze
75912,Karl Ivar Martinsen,M,27.0,,,Norway,NOR,1948 Winter,1948,Winter,Sankt Moritz,Speed Skating,"Speed Skating Men's 1,500 metres",
75912,Karl Ivar Martinsen,M,31.0,,,Norway,NOR,1952 Winter,1952,Winter,Oslo,Speed Skating,"Speed Skating Men's 1,500 metres",
75913,Odd-Willy Martinsen,M,25.0,182.0,76.0,Norway,NOR,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,
75913,Odd-Willy Martinsen,M,25.0,182.0,76.0,Norway,NOR,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,Silver
75913,Odd-Willy Martinsen,M,25.0,182.0,76.0,Norway,NOR,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
75913,Odd-Willy Martinsen,M,25.0,182.0,76.0,Norway,NOR,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
75913,Odd-Willy Martinsen,M,33.0,182.0,76.0,Norway,NOR,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,
75913,Odd-Willy Martinsen,M,33.0,182.0,76.0,Norway,NOR,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,
75913,Odd-Willy Martinsen,M,33.0,182.0,76.0,Norway,NOR,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
75914,Petter (Peter-) Marentius Martinsen,M,24.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Gold
75915,Ragnvald Martinsen,M,21.0,,,Norway,NOR,1928 Summer,1928,Summer,Amsterdam,Cycling,"Cycling Men's Road Race, Individual",
75916,Sven Johan Osvald Martinsen,M,23.0,,,Norway,NOR,1924 Summer,1924,Summer,Paris,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",
75916,Sven Johan Osvald Martinsen,M,27.0,,,Norway,NOR,1928 Summer,1928,Summer,Amsterdam,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",
75917,Thor Kristian Martinsen,M,18.0,170.0,80.0,Norway,NOR,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,
75917,Thor Kristian Martinsen,M,22.0,170.0,80.0,Norway,NOR,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey Men's Ice Hockey,
75917,Thor Kristian Martinsen,M,26.0,170.0,80.0,Norway,NOR,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,
75917,Thor Kristian Martinsen,M,34.0,170.0,80.0,Norway,NOR,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,
76091,Ragnvald Maseng,M,20.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Military Rifle, Any Position, 600 metres",
76091,Ragnvald Maseng,M,20.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Small-Bore Rifle, Any Position, 50 metres",
76420,Charles Arthur Mathiesen,M,24.0,,,Norway,NOR,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Speed Skating,"Speed Skating Men's 1,500 metres",Gold
76420,Charles Arthur Mathiesen,M,24.0,,,Norway,NOR,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Speed Skating,"Speed Skating Men's 5,000 metres",
76420,Charles Arthur Mathiesen,M,24.0,,,Norway,NOR,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Speed Skating,"Speed Skating Men's 10,000 metres",
76420,Charles Arthur Mathiesen,M,36.0,,,Norway,NOR,1948 Winter,1948,Winter,Sankt Moritz,Speed Skating,"Speed Skating Men's 5,000 metres",
76421,Grethe Mathiesen (-Thor),F,16.0,171.0,58.0,Norway,NOR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Freestyle,
76422,Sigurd Wilhelm Mathiesen,M,38.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Fencing,"Fencing Men's epee, Individual",
76441,Ivar Mathisen,M,28.0,,,Norway,NOR,1948 Summer,1948,Summer,London,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",
